"FSC-A","SSC-A","GFP-A","PI_LSS-mKate-A","mCherry-A"
7.318679,162.822144,0.044692,0.063571,0.132221
7.333600,155.500641,-0.057110,0.095787,0.031139
12.320798,406.886169,217.307205,319.566376,499.072083
9.853292,422.346802,210.992126,300.746429,460.685242
6.559392,169.200073,0.109795,0.336881,0.109432
6.452642,160.809631,-0.140956,0.235182,0.223923
6.951422,163.257004,0.127771,0.292440,-0.088228
8.701180,372.134644,202.152100,287.671295,420.801086
7.323502,170.971283,-0.150024,0.105905,0.159602
6.388376,173.355148,0.257583,0.303388,0.081627
6.643409,161.041534,0.047349,0.245358,0.229410
10.608483,379.309967,221.495560,315.398193,456.998840
8.474782,403.966919,193.163879,280.942383,430.137939
6.574400,174.040863,0.044804,0.199366,0.162408
6.873102,150.006927,0.182362,0.295839,0.215201
7.592924,175.379471,-0.166722,0.125391,0.300269
10.977847,387.040955,231.758255,327.411591,478.129822
6.711311,160.549057,0.137966,0.231575,0.142391
10.910140,411.878479,217.740036,310.189606,473.961853
11.785307,421.422577,221.315613,320.923859,487.498505
12.958777,411.518585,237.084396,339.637848,492.656921
10.202312,427.281372,213.928696,309.478455,463.745422
6.729643,167.963989,0.020636,-0.059109,-0.089928
10.302640,398.276062,214.727509,307.373016,459.745300
6.841168,156.347870,0.296073,0.025714,-0.008493
20.048761,281.504944,-0.000203,0.021464,0.171199
6.852971,162.598526,-0.123914,-0.067141,-0.086376
12.008567,388.670532,226.278671,327.968689,489.530518
7.767479,166.885925,0.131759,0.003435,0.275985
6.700787,171.545685,0.221679,0.207791,0.285919
6.600417,164.372253,-0.019476,0.244356,0.259848
6.965943,155.117416,-0.137569,-0.014418,0.181541
8.671157,364.933136,196.060364,277.655060,422.158356
7.656654,161.187393,0.155850,0.118249,0.227253
6.376536,340.415344,170.575623,242.954773,365.450806
11.138602,397.744049,227.065155,322.208527,471.007812
11.225751,440.978149,211.847031,300.617828,472.941132
11.764072,422.213348,213.387131,306.298523,482.151093
9.894218,387.089172,198.204041,290.728302,459.588989
8.558786,410.336792,208.514816,302.216431,447.588104
7.178192,156.401901,0.210046,0.231160,0.276430
6.131639,160.803375,0.030284,0.063772,0.199532
6.145787,155.699402,-0.110646,0.144038,0.229071
11.549029,381.309326,222.846603,324.526794,492.277191
6.254962,167.559128,0.314004,0.133102,0.179231
6.821948,167.021973,-0.010006,0.188963,0.157499
9.316373,382.126373,198.197800,288.455658,466.628418
5.880416,156.740875,-0.010541,0.055243,0.096640
11.446460,407.627380,220.131470,320.409363,475.420898
10.774322,408.176483,220.310867,311.352173,458.318604
11.271441,413.575409,219.002396,318.770477,492.090240
9.479589,390.473969,211.475815,307.429535,452.541168
11.460375,400.859039,219.338303,320.452850,487.638519
8.143810,163.420044,-0.019603,0.190318,0.202688
11.301869,406.500885,221.287964,323.056763,473.331970
7.652680,161.223129,0.032571,0.182015,0.003091
10.131333,400.172546,206.104874,299.865967,473.771240
10.852100,412.605133,210.490952,306.433258,473.094055
7.482137,166.624557,0.053371,0.109014,0.259044
9.959451,374.432251,197.938599,287.659393,464.664734
6.792133,160.296127,0.177035,-0.018549,0.416092
8.679627,392.075226,200.882416,286.981964,444.652161
6.797570,161.341675,0.235771,-0.098182,0.345539
12.246049,399.923370,230.334778,337.626770,483.971497
6.777624,156.964874,0.224972,0.206254,0.180620
6.381834,163.295212,0.100150,0.092091,0.331106
10.933393,386.734039,221.918701,318.235168,470.191589
8.082851,396.956177,184.564545,271.323700,399.408630
7.608484,158.984085,0.136724,0.041660,0.118157
7.435399,172.013916,0.103140,0.045944,0.169288
6.764663,157.330673,0.314589,-0.006275,-0.045017
7.042552,158.900970,-0.101181,-0.127578,0.110111
6.652800,160.957611,0.090538,-0.080481,0.181652
11.068615,386.932373,224.698715,327.881348,471.524597
6.689892,170.263840,0.087482,0.126677,0.115433
10.715564,371.449493,221.722610,323.052795,466.489410
6.786215,173.319824,0.198423,0.079828,0.233840
6.675649,156.851776,0.046282,0.006393,0.105857
6.162876,163.280014,0.178613,0.020283,0.059539
53.145676,379.011292,-0.048642,0.138004,0.067746
6.723712,169.632111,-0.318905,0.215781,0.405703
18.962908,663.222168,209.229889,300.509674,460.647583
6.752835,173.170563,0.062298,0.208847,0.068009
66.176559,34.105820,1.200134,0.949250,0.424907
5.937762,161.673203,0.071451,0.134154,0.197457
7.684036,171.732285,0.386318,0.096342,0.128958
10.638234,390.060059,223.516785,321.395782,477.112885
6.777728,161.991409,0.170232,-0.002814,0.196917
6.958244,181.155090,-0.096305,0.140173,0.473449
7.169720,171.367935,-0.014680,-0.100492,0.144310
10.860373,374.578796,209.901093,307.635040,487.272888
9.077522,366.286591,197.654404,282.621552,437.847565
6.056422,166.789215,0.114351,0.073999,0.216805
7.971456,160.781799,0.054413,0.189660,0.129474
7.399640,171.435760,-0.230320,0.205712,0.219571
6.598399,152.869537,-0.078375,0.173528,0.301460
7.267568,177.974091,-0.019410,0.241611,0.255856
6.814754,158.000122,0.132661,0.224104,0.295855
6.847423,157.513412,0.005624,0.038179,0.121239
11.664064,426.830292,214.898590,310.356323,483.304291
7.451226,162.190659,-0.009490,0.194080,0.260284
7.020381,164.519730,-0.098653,0.089770,0.231469
7.194781,175.152206,-0.009255,0.030713,0.126828
7.449363,163.567230,0.087281,0.323682,0.117246
6.896712,158.477753,0.173911,0.281847,0.048025
9.867156,425.265594,210.745163,308.504700,463.163269
6.836787,155.330338,0.020195,0.275594,0.057173
6.938117,162.092560,0.099028,0.139555,0.254464
7.103437,160.393951,0.012569,0.203844,0.208036
10.330861,413.611298,202.233734,292.114410,469.079376
7.091769,168.339233,0.035252,0.219025,0.236504
11.176262,408.173279,223.208466,322.388824,484.808990
7.452055,160.417679,0.044656,0.250686,0.011854
8.215255,393.591278,185.421890,266.457977,412.588989
7.704664,171.970139,-0.016827,0.329517,0.048807
7.059758,171.102448,0.038290,0.087644,-0.071988
11.460686,401.406372,223.564316,315.927643,466.402100
30.591225,82.348206,-0.087545,0.082085,0.175033
60.999245,183.849075,0.109168,0.125936,0.250771
7.321540,168.216064,0.097915,0.214960,0.134040
7.613479,162.251663,-0.080193,0.137283,0.048014
10.425685,446.294891,197.918686,291.976898,469.397949
10.517654,410.429047,217.950531,310.562439,463.182343
11.293217,396.188293,225.277313,324.906128,495.620300
7.102698,166.022995,0.062965,0.148207,0.181857
12.412346,431.700134,219.341949,320.497681,508.991486
11.343193,397.708710,218.043503,317.975800,475.997406
6.777546,162.398209,-0.009951,0.103651,0.209767
6.732837,159.279724,0.195130,0.286340,0.241783
7.173446,160.528503,0.051120,0.209610,0.122258
11.861325,430.009277,221.466080,312.675262,486.804413
6.112573,166.347321,0.117761,0.204439,0.175899
9.310780,397.402832,219.674774,310.523712,466.833252
12.602980,380.166992,218.056870,317.782379,505.115143
7.170246,157.818283,0.303739,0.263409,0.014329
6.359000,160.029236,0.297735,0.172468,0.141530
6.199351,144.460724,0.201193,0.451837,0.040158
11.003809,397.307861,209.207642,301.807953,484.885895
6.660405,179.023117,0.138084,0.107105,0.031729
11.373339,389.502960,221.181168,324.069611,488.247894
7.514408,164.118225,0.054082,0.058082,0.223318
7.705697,163.591888,0.265760,0.044393,0.108549
7.385839,162.074249,0.028104,0.159324,0.287320
6.444074,158.294998,0.258621,0.177499,-0.032611
9.551307,424.190491,194.327240,286.560272,457.450958
9.359508,411.229675,205.980713,302.657074,446.576324
10.783219,401.953613,218.488586,312.616730,465.406860
6.484023,165.615112,0.223936,0.077659,0.159486
11.441009,404.938782,216.550018,311.598907,478.466064
7.672767,167.809662,-0.138153,0.016529,0.190265
7.377122,177.551285,0.160452,0.213423,0.176926
7.024677,162.346466,0.127327,0.084096,0.215440
6.960203,171.686630,0.082346,0.300012,0.227845
11.536332,419.770874,213.278183,307.623108,492.052490
7.121521,178.263275,0.160096,0.285292,0.221655
6.833474,161.838806,0.110592,0.246040,0.330756
8.638247,391.906097,192.565506,280.432648,455.438812
7.700542,167.215622,0.000031,0.156251,0.203250
7.153159,162.926239,0.112201,0.216972,-0.014919
6.705069,167.219437,0.204726,0.371791,0.184096
12.705939,443.284210,219.898178,318.331177,499.155945
7.145243,168.366562,0.028274,0.143771,0.169514
6.481381,167.287796,0.087352,0.459595,-0.321507
6.976722,163.547974,0.163786,0.286795,0.068532
23.119461,324.394318,0.098488,0.204400,-0.002345
6.770355,163.289383,0.094161,0.253020,-0.135868
10.045016,383.304596,192.194794,286.506195,456.572876
7.343256,160.212875,-0.073753,0.174672,-0.021481
11.271623,379.556030,225.830582,318.342743,475.242554
7.062705,155.914459,-0.113516,0.155380,0.082831
7.388817,176.771759,0.016441,0.080564,-0.033731
10.932281,396.087830,222.159210,321.487030,466.935394
7.451825,158.345291,0.313552,0.084207,-0.181534
10.956833,429.820312,206.389908,304.793152,478.023499
10.240572,402.120850,221.642212,319.910675,467.097198
7.882726,162.044876,0.028439,0.208197,0.177046
10.576228,398.304047,215.075668,313.299591,473.940369
11.466006,381.969299,228.821854,323.519379,489.664520
13.308997,423.884094,220.200226,316.758942,499.651062
10.564675,399.042114,208.380066,309.977203,487.992767
9.319779,369.588654,188.313400,280.734161,442.439117
7.176419,152.702240,0.128390,0.178692,-0.057075
8.046426,177.648636,0.060280,0.128773,0.028977
10.998324,389.329071,221.992050,315.968781,470.933533
11.940940,402.540405,221.610184,317.883209,498.231232
10.621392,384.072083,208.926743,303.572601,481.848083
47.965782,961.745605,224.784760,327.045380,515.305969
7.279930,169.754288,-0.122247,0.014227,0.160247
11.052733,386.994690,224.447556,321.152283,476.930450
6.824162,163.024231,-0.088687,0.108048,-0.112264
7.226882,163.545731,0.081539,0.089767,0.014111
6.558437,164.264587,-0.003282,-0.188656,0.117006
11.692817,388.869965,225.926743,325.333557,493.413208
7.365815,157.145294,0.324038,0.123569,0.073027
12.397792,407.836884,226.212219,326.376556,495.247955
8.761905,417.469360,203.132462,291.518280,450.867340
7.096057,164.684982,-0.115430,-0.042134,0.046384
7.141539,164.385910,-0.111516,0.146515,0.033232
10.611795,464.392090,203.281799,302.785553,485.900482
6.923417,160.380524,-0.018708,0.075488,0.090824
11.900167,389.778839,223.874268,323.154694,482.671692
6.520234,162.140152,0.179634,0.230780,0.020374
11.308131,376.180817,228.599350,329.775635,471.937073
6.928626,165.839645,0.036698,0.190703,0.319202
12.733877,403.682556,214.946884,312.286652,506.130402
11.333025,386.480469,212.283829,302.758911,482.316071
6.949760,156.269150,1.186957,7.173862,0.208603
13.883954,442.292725,207.583878,304.655914,468.138672
12.573814,410.630981,226.793976,327.956238,493.597839
11.597317,392.343689,222.802551,326.613129,483.838318
6.661471,156.205734,0.178948,0.094867,0.331569
9.146329,391.537170,194.839279,284.842529,438.232513
6.483057,161.258972,0.174965,-0.005484,0.267412
6.500181,167.666077,0.204557,0.213775,0.219119
7.875710,160.106125,0.357218,0.008111,0.188480
10.703381,476.407166,201.918442,297.419159,482.216583
12.027819,361.562256,214.672028,314.654327,493.856964
7.636664,167.782562,0.107631,0.197367,0.033522
7.273840,153.142715,0.037058,0.260680,0.240348
11.106373,405.243408,213.358887,305.305328,472.615051
10.699933,405.100342,205.773148,300.283997,488.182709
6.900346,154.340759,-0.010005,-0.105798,0.153844
11.806179,402.363556,218.811478,316.212219,498.590393
11.416079,401.376282,228.429581,326.606903,478.407745
7.332039,160.712143,0.010243,0.157335,0.133418
7.547603,172.042099,0.117548,-0.042515,0.110525
10.994851,443.431030,212.467926,305.071655,471.454834
12.911270,418.600555,218.985199,320.331512,493.739227
9.987682,421.744629,207.461960,304.996521,482.454376
11.351285,396.171600,209.120712,305.194214,499.428009
9.012977,408.010925,196.829987,290.893097,449.436066
10.008154,396.660187,219.677094,312.609985,464.068207
8.555997,373.583771,195.649841,282.127106,439.034180
7.514696,177.325668,0.185335,0.131748,0.241390
9.601090,411.123627,213.289429,312.972900,462.901031
7.288131,175.687363,0.144533,0.163370,0.201038
7.969376,171.879501,0.097291,0.135757,0.178130
11.718671,379.269531,213.834915,311.038361,488.405914
8.402847,368.363403,202.981216,287.976349,417.814545
7.928333,375.914062,189.457855,267.604858,421.012573
6.865387,172.984222,-0.114731,0.130580,-0.080397
11.562610,384.158447,221.860657,316.335938,498.348907
6.642503,161.973328,-0.111621,0.089302,0.038271
7.157779,162.273911,0.290544,0.201500,0.175096
8.466264,383.479431,199.882858,290.178406,432.945312
14.194259,494.851288,231.898468,344.318817,531.046570
11.756437,434.312256,210.502487,303.006561,493.247375
9.425015,439.214722,200.378128,290.200928,465.449219
11.769696,422.521332,215.567032,310.796936,496.470154
10.138389,409.357849,205.521103,301.453674,470.247253
8.960192,406.594269,195.780853,290.403839,451.049591
7.136406,169.277328,0.168094,0.216244,0.037197
11.396084,427.842926,211.125076,309.062439,489.866425
11.370675,399.276245,208.026382,304.551361,485.754730
7.248651,178.217407,-0.033915,0.190690,0.171357
13.243443,394.829529,218.161621,321.626312,515.140137
7.178149,171.363190,-0.009804,0.038917,4.158804
10.391403,410.076019,199.029816,293.272064,466.808289
9.748227,421.823364,204.533493,295.796265,459.256134
9.970308,397.760529,210.227600,299.112549,446.838257
7.743720,172.330322,0.275657,0.045654,0.091138
11.104829,399.977814,212.390366,308.287659,473.346069
12.367421,404.000824,227.481323,328.282776,493.161224
13.216893,423.008636,222.101990,321.513763,508.442352
6.418862,169.702805,0.048697,-0.062587,-0.010333
12.063531,436.576782,213.223450,307.357513,493.889496
7.315279,169.965424,0.041764,0.056509,0.185709
7.131517,163.650406,0.039907,0.070499,0.288192
11.550644,399.395477,209.538071,308.587219,495.155609
7.473761,177.421234,0.109626,-0.074219,-0.039816
11.811767,395.298462,215.804153,313.047485,488.087402
10.860993,420.417267,211.686157,315.064087,495.222961
10.190500,410.555267,209.023758,300.361877,470.112640
8.224011,173.547623,0.237836,-0.002982,0.274453
7.730403,171.015625,0.117977,0.076547,0.234934
7.920191,176.807159,-0.180795,-0.020286,0.041109
7.519128,176.363953,0.109824,-0.088627,0.204284
6.642759,169.964386,-0.119030,-0.007664,0.039687
11.733473,428.341858,214.032562,312.787323,502.832825
10.564591,428.284271,213.983215,310.593384,475.098175
10.130194,422.014648,210.901291,307.645050,476.545166
10.476921,404.379028,209.124268,294.657715,470.146271
10.155074,204.516769,-0.009662,0.126040,0.260262
11.028946,439.921082,209.142746,301.062897,482.445618
12.068771,382.505310,219.037582,313.263458,512.195068
6.817617,372.254181,178.528214,259.655792,397.348877
9.577311,395.488861,200.914215,297.937073,439.803650
10.693489,407.172516,228.862671,323.169281,482.867737
10.484764,397.880066,202.018509,295.062317,487.816986
7.588182,168.319763,-0.125450,0.044662,0.062012
23.382956,331.935699,0.271442,0.038543,-0.042610
8.092600,156.956039,0.062031,0.118969,0.307713
7.154447,171.765472,-0.027796,0.036397,0.084114
7.418005,162.531189,-0.054276,0.125570,0.137487
10.903201,380.009796,224.473450,319.180176,472.738953
11.672688,383.305817,217.864151,309.255127,500.352142
7.621711,168.612274,-0.001276,0.267428,0.099107
7.278446,162.830582,0.081427,0.318437,0.202683
7.191041,167.009094,0.081394,0.154291,0.172077
11.501958,433.051575,213.848724,306.072937,496.292664
8.424651,160.757233,-0.173836,0.390980,-0.041271
11.288896,398.567932,217.428497,311.043915,504.572449
7.044863,166.726105,0.083415,0.262054,0.154313
6.594489,164.734772,0.216741,0.205361,0.102517
11.569122,420.575012,216.209320,313.640198,507.325348
7.726701,165.244827,-0.117928,0.091400,0.026447
9.810419,404.247192,203.980438,298.128174,470.810516
7.229221,166.955933,0.319106,0.225102,0.173236
6.903486,168.242722,-0.085837,0.223289,0.108975
6.876971,162.486130,0.118391,0.114832,-0.076637
11.230202,414.920471,219.650116,318.866547,490.962433
7.054406,161.237152,0.151678,0.053809,0.090057
11.703012,414.245911,219.457153,315.220947,494.819275
12.116056,417.605499,217.332840,315.034332,506.794739
10.365311,449.473175,205.456726,296.519012,467.229126
7.449778,172.527832,0.182169,0.102821,0.426065
10.985888,457.031860,201.172241,299.388611,492.607544
9.265202,357.617645,196.344849,281.443695,445.850098
7.176761,180.192184,0.160053,0.103524,-0.097422
6.589482,162.186310,0.428908,-0.079453,0.142573
6.914216,168.552994,0.077245,0.163016,0.283033
7.505160,178.262497,0.065340,-0.045840,0.050626
6.104699,156.324707,0.189903,0.069771,0.046028
12.486359,402.316467,229.748596,329.259491,499.074249
7.102417,169.541977,-0.025398,0.115102,-0.027410
12.582392,455.284760,211.060089,308.758850,497.265350
11.409450,411.101044,214.172440,308.886261,488.977966
12.307675,406.855133,216.285446,315.101013,507.883057
11.044944,399.309418,207.687866,303.941650,501.599792
10.949196,455.831543,209.136673,301.977264,479.882538
7.146260,168.068420,0.046731,0.011643,0.097182
13.794313,434.362122,214.118011,311.675415,524.675659
10.898339,415.152191,217.247299,309.766510,460.587524
12.514078,425.261719,225.569168,325.797974,515.385254
7.899571,174.952087,0.001163,0.045018,0.222342
10.513146,408.056122,202.020248,301.753326,498.221710
7.570270,167.790298,0.002085,0.175516,0.127482
7.637965,160.670090,0.156058,0.213627,0.295072
7.077003,176.520065,-0.044500,0.284249,0.256185
7.311704,166.517349,0.037353,0.381328,0.315710
9.172951,392.627686,205.650986,292.747528,435.067047
6.910462,183.865585,-0.018718,0.392655,0.048111
6.616870,172.417389,0.132129,0.238442,0.229385
10.443382,417.697571,212.099182,309.810577,467.290588
10.280183,391.758240,211.375351,297.008636,471.617554
11.060450,441.629395,219.777451,316.222534,498.286591
7.323099,181.154861,0.064726,0.296516,0.152140
11.097136,410.484741,210.484161,309.562439,496.722260
7.350272,169.319168,-0.105158,-0.114714,0.288347
11.494272,393.782013,224.254242,325.277985,493.795135
7.385646,173.845001,-0.075038,0.298576,0.007663
7.372525,173.481522,0.175264,0.071185,0.041493
7.365494,167.103592,0.060417,0.041138,0.084277
7.528360,172.727798,0.134171,0.038040,0.111114
7.436960,174.200607,-0.048736,-0.074757,0.222816
9.625494,433.537415,194.123138,286.672058,472.871704
11.905910,389.602448,226.001343,318.158539,504.002625
15.476489,457.208618,240.248764,352.894409,552.634155
11.484294,404.689941,225.538971,319.960205,487.725830
7.296217,172.086975,0.071307,0.099755,-0.011621
10.089269,433.460602,199.992294,288.172241,474.322662
13.489098,458.926758,237.814072,334.783600,519.304382
7.279376,175.863129,0.054835,0.014956,0.213952
13.113861,427.153107,229.721664,334.952850,508.054565
7.483511,182.221115,0.081738,0.231006,0.178402
12.176991,403.899689,220.851791,316.576721,504.519348
12.552032,419.714874,225.893600,330.804474,521.942627
10.789856,399.970673,221.620651,320.120728,471.391876
9.963311,425.077881,221.462219,315.650879,487.813629
5.804903,166.841644,0.023097,0.091656,0.144310
5.727527,162.840775,0.181077,-0.037086,0.102653
7.726782,375.798828,195.375656,286.671326,442.487762
6.754457,154.848022,-0.146003,-0.108432,0.188074
5.942861,160.844711,0.105292,-0.047792,-0.030733
14.018167,437.520660,241.120972,355.503967,534.949890
6.347175,163.530670,0.063947,-0.019425,0.099165
10.463379,374.739044,216.471252,314.951141,491.679230
10.561591,403.132050,208.890976,306.943207,465.284088
9.444052,398.860291,207.578476,301.681213,433.540131
10.039097,422.575775,209.566284,301.594574,464.495178
6.901590,164.057983,0.092499,0.224447,0.121138
7.286553,176.168716,0.116808,0.014559,0.061467
6.896831,161.360825,0.085906,0.181879,-0.002433
10.651659,390.009705,213.888031,311.039581,491.169708
10.812729,374.331146,224.752472,322.873291,477.234589
6.881029,164.821335,-0.060939,0.119803,-0.014575
9.371167,399.004181,212.118088,309.129730,466.045624
10.065039,400.269989,205.433212,300.475433,464.032501
7.182098,158.738754,-0.039018,0.341525,0.050818
11.476073,404.245728,211.949097,305.792267,483.999756
12.849849,420.490570,217.472168,311.301147,501.426331
11.836605,405.351624,211.853683,312.663879,495.485901
9.779267,423.148529,207.731216,308.866821,464.060913
20.117437,267.005798,0.040894,0.074721,0.241409
7.075192,160.146225,0.182289,0.105030,0.159046
12.236470,409.072235,223.056442,320.781647,503.690826
6.966305,163.550751,0.138240,-0.058990,0.244950
7.658091,173.262070,0.498568,0.239808,0.068726
13.961876,460.267181,231.751495,333.808777,516.869263
7.110146,172.691986,-0.099177,0.175845,0.198127
7.219437,167.552292,0.090531,0.029885,0.299850
7.753347,168.916336,0.191605,0.072554,0.127347
6.875228,165.875900,0.057501,0.190720,0.045752
11.218190,417.675293,224.476166,324.606293,472.956787
11.895700,408.268280,218.101273,319.696838,502.610504
6.925982,162.678253,0.454521,0.247016,0.326638
7.636207,168.343002,0.191507,0.009175,0.280566
8.880488,405.601562,190.377869,280.888885,440.481659
10.128052,408.168030,203.611893,302.401184,458.698761
7.783659,167.361542,0.054157,0.065238,0.127692
11.631755,413.704865,210.445801,304.205475,481.022705
6.938251,162.592789,-0.012348,0.010751,0.185187
11.434046,371.918274,216.630020,314.738983,493.295166
6.430659,161.677704,-0.014140,0.053376,0.250925
11.430312,412.569763,211.756775,311.044098,492.058746
7.426620,152.436615,-0.039984,0.131324,0.054828
12.624292,381.510651,226.942429,326.394684,486.149109
7.172996,166.805969,0.195802,-0.011658,-0.088642
9.643961,406.307922,204.232697,290.513123,451.238800
6.568471,169.220627,0.114735,0.049188,0.160594
11.397718,410.167725,211.377167,304.495880,487.420532
6.972713,159.869354,0.138998,0.131292,0.230404
11.717560,405.220215,227.146194,324.990540,476.571716
10.427731,393.559998,218.540344,316.747223,465.054565
14.357985,440.382019,233.835175,338.461700,503.569061
6.669894,171.251434,0.025861,-0.037109,0.028954
7.039443,162.879654,0.148951,-0.093490,0.098734
7.334606,167.668274,0.027590,0.033997,-0.011131
6.486118,166.206665,0.138339,0.038893,0.109775
11.542497,410.812469,212.694458,305.850891,482.041687
11.776981,412.475372,212.859421,315.542664,483.758545
6.795907,160.959381,0.081040,0.263421,0.170743
12.950113,386.164673,227.078247,329.661835,483.262177
11.292553,416.249634,214.263687,308.106415,472.736664
6.382311,165.111145,0.211018,0.119170,0.122939
6.884441,163.368073,0.119156,0.198024,0.259013
10.930860,391.455933,207.325302,298.618958,471.418671
10.536543,385.913666,222.461731,323.897369,482.558319
7.555297,158.256638,0.266359,0.205896,0.413323
11.463566,428.161255,208.965027,306.639740,485.306488
22.788868,432.860260,0.233075,0.275145,-0.009876
11.843633,392.082886,216.782791,307.836975,494.067352
11.491822,382.663818,225.155487,327.763214,493.677826
7.608842,168.438492,0.146997,0.240644,0.055324
6.732183,162.006500,0.146328,0.266874,-0.017856
12.065152,441.938416,214.417068,313.968292,489.340515
7.507111,170.012817,0.042208,-0.015722,0.016025
10.227824,390.086945,222.143829,319.027618,467.535614
8.130380,351.027313,202.367279,283.674164,408.013947
11.061603,412.573029,225.278915,322.941345,470.237640
6.904162,161.550568,-0.111923,-0.176598,0.193963
6.718696,159.684418,0.040116,0.156779,-0.006556
11.222058,379.471069,226.197388,329.423737,483.021423
11.442266,407.771362,225.085770,321.583252,487.490662
7.021679,173.174789,0.217181,-0.025544,0.045546
9.838019,401.990356,198.988724,285.416351,460.873077
7.039213,179.025436,-0.019201,0.003946,0.168500
7.491410,159.942429,0.146937,0.056048,0.185887
7.149292,157.285629,0.261001,0.124431,0.201999
7.263766,178.643387,0.099326,0.046945,0.164819
9.981041,417.874481,208.453430,299.635742,459.385071
7.139596,168.172745,0.280764,0.023747,0.126084
10.874363,422.790405,210.893585,307.674805,465.117950
11.033277,450.348877,205.631897,303.568909,476.862976
10.674888,435.390961,216.362320,306.300110,466.513367
6.650619,157.109955,0.195922,0.074144,0.232282
6.940069,163.223343,0.343897,0.232191,-0.081822
8.874636,369.750793,202.143860,292.067963,433.996124
10.995034,382.183960,227.324722,324.688171,476.018890
7.187438,156.279495,-0.045766,0.233834,0.192364
10.605007,408.326630,218.468491,313.821167,476.158417
7.353951,161.820053,-0.052939,0.143487,0.055028
10.981894,413.413757,220.779312,321.172455,465.401459
7.257018,161.808304,-0.208238,0.235191,-0.044340
7.141590,180.175888,0.114511,0.164445,0.123571
7.649950,166.751068,0.014445,0.117487,0.019830
11.571343,402.224396,224.745926,323.229614,474.727570
6.968799,163.784348,0.173336,0.194923,0.250497
8.610546,375.364471,204.213242,294.554321,421.291229
7.023922,168.266754,-0.072255,0.358463,0.017272
7.073313,165.599045,0.239247,0.238888,0.264161
12.677323,436.736786,214.494598,316.831726,501.907227
6.636077,176.925613,0.072944,0.069101,0.171016
6.901790,159.985062,0.004108,0.015456,0.060818
11.163679,383.807983,216.659653,314.214355,484.092590
10.929277,391.806488,219.603256,316.951141,469.451935
8.569876,376.149902,199.892914,295.582397,440.852783
6.902570,168.758423,-0.102011,0.239601,0.199842
6.890938,163.454453,0.162510,0.272634,0.242629
7.093888,166.642029,0.319556,-0.023900,0.157425
7.376334,161.561981,0.192200,0.253955,0.310516
6.699582,171.916840,0.209920,0.365005,-0.103411
7.255225,168.289352,-0.161111,0.135227,0.145240
9.291630,415.050476,214.825256,309.175415,469.586914
10.328375,404.102356,223.298859,314.008606,465.319946
9.138892,386.580811,209.218094,299.958252,439.224304
6.285992,156.993851,0.110649,0.093303,0.153794
6.941554,161.093155,0.058339,0.105425,0.193596
11.848030,410.404541,213.918884,308.568695,485.949219
10.457628,435.076324,206.957138,302.772888,470.838287
12.211858,425.680511,226.453461,325.444641,477.564667
7.854989,158.142059,0.125799,0.015339,0.109872
6.803829,146.521683,0.106018,0.005630,0.152542
11.530978,387.528656,226.871750,323.098938,477.365936
6.309989,156.032944,0.171124,0.144978,-0.140299
6.651721,171.422485,0.208960,0.186360,0.046288
6.419263,164.466125,-0.121331,0.180747,0.154372
7.064099,170.441284,0.257448,0.059519,0.106006
11.076032,419.278473,222.096954,320.629822,485.915985
7.338161,163.159317,0.169606,0.083285,-0.063385
11.635927,378.313049,219.643845,315.890930,494.328339
12.710701,402.225311,227.578979,326.948700,492.674988
6.737152,358.882996,170.547089,244.774078,371.300385
7.554246,158.665405,-0.018644,-0.013880,-0.021170
7.046927,171.883728,0.066482,0.130234,-0.047386
11.405279,393.561584,222.782059,317.401062,468.341705
7.783772,174.275406,-0.035459,-0.043490,0.160839
6.438332,170.614197,-0.124796,0.269601,0.051332
16.212103,301.713043,0.108862,0.236351,0.271582
11.263752,405.999695,215.527405,310.920654,470.713440
