set,R2,,d1,k1,d2,k2,Kd,n,k3
363,-7496924.054,,0.018826606,0.218356773,0.000292303,0.000574337,529.8667488,0.508563561,0.007093055
903,-7674460.191,,0.019662457,1.209205183,0.000251671,0.008238219,7.600345469,2.710389142,0.003330428
14,-7892786.824,,0.017558816,2.802205622,0.000569946,0.000830169,0.748456676,1.711783207,0.007230472
887,-7992241.269,,0.016565935,0.414476584,0.071477058,0.001865664,0.185139889,1.874492431,0.205352503
302,-8079197.268,,0.019370506,8.861352237,0.00938642,5.079644666,632.1692009,1.136423051,0.002823796
913,-8433144.146,,0.019751276,0.094225113,0.343426128,2.014497193,1.057223156,2.892867007,0.005505964
255,-8475911.529,,0.018059161,0.05548386,0.001280855,0.008759917,0.220885225,0.590701017,0.005158222
245,-8761023.464,,0.015497863,0.444119661,0.00419276,0.006345999,1.098584161,2.186313065,0.007867438
929,-9033089.919,,0.016538951,0.846252569,0.002696704,0.010331578,175.4553708,0.668731972,0.005634214
855,-9056530.723,,0.015621705,4.113075359,0.212569035,0.000440724,3.292304533,3.047233387,2.545853058
357,-9148902.873,,0.018516855,0.105722316,0.00156976,0.356861749,0.151646829,1.08259978,0.003217363
31,-9365740.594,,0.01855952,5.319040944,7.777380258,0.452723807,0.122791037,3.483409302,0.098287887
51,-9431583.753,,0.015901313,1.493367401,0.000178169,0.028785029,1.575796023,0.760225857,0.003205039
894,-9733851.053,,0.015748048,5.442937323,0.025070712,0.00615413,0.408162718,1.607144891,0.027070732
737,-9903426.979,,0.017203807,5.56971962,2.7279307,1.931227039,0.132586712,1.794398103,0.012759491
629,-9925397.799,,0.017126444,2.717481941,0.001872837,0.454464537,38.0919612,2.024407887,0.003292305
168,-10320308.29,,0.016429879,1.774870482,0.247837299,2.061420861,4176.700491,0.888534685,0.005422089
320,-10496716.94,,0.015411905,6.225391476,1.581854982,0.013309651,0.154584757,0.713754578,0.677381503
578,-10651383.43,,0.015078599,1.688495859,1.404429684,0.02085291,0.365174127,2.514898195,0.391291127
248,-11227175.87,,0.018922534,8.019857778,0.036377541,0.028346536,79.28055225,1.943288367,0.0128578
698,-11401633.05,,0.015814635,0.509917598,0.007093055,0.001499109,0.161870112,1.648895535,0.034211071
736,-11556812.87,,0.016930495,6.722023091,0.018092559,0.000506019,2.791472369,0.719217485,0.219196358
545,-11740042.39,,0.019039023,0.506018817,0.00151066,0.0131069,55.48385993,3.339194201,0.005278372
34,-11803629.33,,0.019024422,1.204573579,0.000953162,0.008827411,112.8495938,2.203046582,0.005138464
217,-11820489.45,,0.018749136,3.356087949,4.176700491,0.030026174,199.9094542,2.198470235,0.886135224
419,-11934221.63,,0.018897147,0.247837299,0.000261517,0.00777738,0.171461519,1.229865032,0.00424131
646,-11950219.59,,0.017881667,0.183020611,4.686335029,0.180232594,21.01357769,0.742004582,0.193865264
682,-11995731.12,,0.015911991,0.05217951,0.104111811,0.949510999,19.01807986,1.791912262,0.005945203
334,-12799893.11,,0.016672712,1.077705254,1.305669723,2.625225818,34.60721624,3.433071728,0.008560517
976,-13447620.31,,0.015183067,0.457966102,0.025753326,3.317671128,88.2741071,0.960262005,0.004034905
848,-13493335.8,,0.017141231,0.156374764,0.000130067,0.000144267,1.033157819,1.285651833,0.011862239
992,-13651120.98,,0.019290798,0.760034547,3.988718003,0.344746607,2.053525026,1.457504159,0.084301118
54,-13790035.2,,0.018949772,0.280220562,7.867438077,1.682028435,8.206664263,1.45952609,0.040040547
965,-13815566.41,,0.017685555,0.856051712,0.000245,2.268993926,1037.130326,0.920506619,0.003304963
166,-14216973.81,,0.015143807,0.067998605,0.550596357,3.514255501,1.19078494,2.322212507,0.006878599
48,-15731477.29,,0.015702809,8.462525688,0.003267132,0.136196726,432.3478796,0.83885886,0.004869675
721,-15736653.63,,0.016597737,0.232184558,0.000306079,0.000559114,1.714615189,0.945729825,0.009531619
422,-16264876.92,,0.018848283,0.174113856,0.155179137,0.003072557,0.178854553,2.187829027,0.427398834
844,-16341811.33,,0.018299733,3.447466066,0.000110281,0.018945235,196.1101175,2.011818283,0.0041767
551,-16630449.76,,0.015666711,0.31081359,0.019164611,0.000105722,0.906775965,0.693275172,1.399050314
446,-16683212.51,,0.015242879,0.071751888,0.082698951,1.090184492,0.283465363,2.761591636,0.006297478
658,-16700883.88,,0.016349723,0.817523038,0.002585235,0.000176807,4.98310456,1.038499125,0.113283502
197,-16723997.16,,0.017167551,9.531618832,0.044241856,0.00139905,221.7345319,0.954290225,0.234873129
156,-17810582.79,,0.016888335,5.118782384,0.010213314,0.178854553,5.634213934,3.399918114,0.005854637
663,-18022942.41,,0.01865051,1.504873519,9.90451772,0.010019207,0.199143743,1.884915697,7.542233958
154,-18247412.17,,0.018864557,0.069850041,4.424185554,3.381945983,6.27335696,3.908188356,0.021013578
315,-18419771.3,,0.017540304,0.061777927,0.047954938,0.023577622,42.57617739,0.814225325,0.031081359
124,-18794043.8,,0.01765844,0.167558578,2.109437521,0.667062715,97.16279516,1.154685532,0.037800714
215,-19039495.64,,0.016979271,0.120920518,0.292303041,0.020773037,0.106536886,1.785712717,0.138835331
512,-19118919.72,,0.017555448,0.149910942,0.018162125,0.002421958,0.347402815,0.554977043,0.07571234
127,-19201119.9,,0.017873095,7.867438077,5.591135276,0.027279307,1.701505406,1.52467315,1.594042881
686,-19481756.51,,0.015711846,0.470435406,0.029682467,5.991009386,10.90184492,3.293222527,0.004668385
1011,-19966461.14,,0.016051452,0.181621253,0.00615413,1.305669723,0.241268153,1.499519205,0.004722442
1083,-20153711.46,,0.018830217,0.171461519,0.000468634,0.300261742,40.04054683,0.870852325,0.004390359
584,-20178525.5,,0.016420429,0.109018449,0.000102133,0.005217951,2.20039171,0.970298132,0.005079645
1046,-20348482.97,,0.019392809,4.273988343,7.989139417,3.988718003,3.394949616,1.804375997,0.023307731
649,-20902654.02,,0.016658329,1.938652636,0.08397822,3.242151713,33.81945983,1.583920582,0.005743368
667,-21319467.2,,0.017651668,3.823842537,0.000275952,0.316835133,204.5659435,0.928838707,0.004340103
316,-21514602.15,,0.017441345,0.04668385,0.034740282,0.017613,1.600171999,1.013608129,0.032671319
1024,-21677916.24,,0.01725668,0.081752304,0.273841963,0.001275949,0.836565596,1.012905793,2.330773115
288,-21683822.54,,0.01539418,6.90504744,0.108184905,0.009866581,0.112849594,0.830182255,0.096419898
1089,-22356883.86,,0.016428304,5.19796479,0.044926232,0.000226899,94.95109992,3.921756603,1.662774415
569,-22672124.12,,0.015400086,2.295267638,0.005217951,0.002260303,11.95363526,1.634104221,0.026353199
188,-23541146.73,,0.017891958,0.490719519,0.232184558,0.002277718,0.839782203,1.085605549,0.924343376
554,-23596251.42,,0.019148882,9.102625318,0.156976027,0.063948938,1290.723845,0.899690067,0.029342695
742,-23826068.71,,0.019671887,1.086008772,0.000372249,0.649381632,639.4893753,0.607728982,0.004527238
350,-23900511.3,,0.019134198,0.076003455,0.118622389,0.003736801,0.982878873,2.213761805,0.385330453
647,-24551262.24,,0.017205457,1.049139729,0.120920518,9.422511294,106.9465223,1.156287376,0.00578762
70,-24906726.99,,0.015695282,4.50989745,0.010371303,0.00104914,92.78974901,1.508902932,0.094225113
120,-25196587.12,,0.017653361,2.738419634,0.003765593,0.002478373,0.23850638,3.586309503,0.02093309
443,-25773822.05,,0.015181611,3.722488231,0.00131573,0.006931597,2.738419634,1.543815128,0.008397822
423,-25967631.33,,0.016136334,4.050419451,0.301416253,0.044411966,18.51398894,2.463142339,0.068785991
664,-28209207.98,,0.016122414,0.442418555,0.002312952,0.010653689,0.306078859,2.037076274,0.00938642
1018,-28253119.84,,0.01989384,0.62493282,0.237592832,0.000760035,208.529099,0.814789899,3.27969406
118,-28610941.51,,0.019827183,0.496401784,8.081649291,0.105317369,34.47466066,3.150323536,0.78072844
1000,-29936571.98,,0.019649263,0.811272335,0.001650061,0.08301693,22.51645417,2.101617327,0.006670627
289,-32383970.96,,0.018568421,0.090330275,0.00018232,5.922430869,0.4632691,1.529966432,0.005021498
677,-33139171.59,,0.016294941,9.495109992,0.022003917,0.237592832,38.38545268,3.357762058,0.008626474
754,-33197443.15,,0.015329364,0.13309651,0.040349052,0.012373712,343.426128,0.512811315,0.055911353
481,-35223315.81,,0.016178167,0.899842843,1.637444794,0.02339735,200.678109,1.616081549,0.798913942
196,-35666433.9,,0.016173514,3.368992157,0.076295689,0.000938642,0.138303552,1.409809273,0.862647431
1042,-35799578.78,,0.018947955,2.208852249,0.030962308,0.226899393,4.176700491,2.782728196,0.009828789
684,-36634606.12,,0.015279465,0.774759066,0.150487352,0.027914724,0.617779273,1.331913139,0.06773815
435,-36944741.11,,0.016049913,0.178169489,0.339494962,0.025556419,3.072557365,2.01880281,0.171461519
151,-38425337.59,,0.015913517,6.201546437,0.082066643,0.04668385,0.109858416,1.319965297,0.028674774
85,-38844581.72,,0.017208757,0.360994014,0.31081359,0.033432332,0.644416522,2.344857092,0.119078494
206,-39443529.75,,0.017760334,1.090184492,0.003279694,0.008560517,4.722442369,0.524312919,0.013258671
931,-39639968.44,,0.0162419,7.202777512,0.001346377,0.008462526,143.7143053,3.302365949,0.010096403
250,-39654239.2,,0.017149452,0.061070761,1.781694886,0.156976027,0.622539148,2.939355793,0.188726694
480,-40041861.33,,0.015573842,8.793599189,1.377738094,0.093504677,2.6556245,1.163523218,0.172782598
38,-40312103.02,,0.015942538,1.534028165,0.203782397,0.019164611,142.0692213,0.680892997,0.131069004
101,-42418328.54,,0.015518683,0.066962758,0.079280552,1.300668632,17.47833262,1.436442257,0.00971628
933,-43448700.59,,0.016604104,6.878599123,1.88003817,0.034607216,0.576545164,0.696647138,0.639489375
406,-43653766.74,,0.018933424,5.484874144,0.00045099,0.000246888,2.516710919,1.873193582,0.030607886
795,-45104442.74,,0.018327832,5.360023165,0.019762111,0.000175455,0.466838502,0.898443696,1.351553786
591,-45300369.42,,0.018194745,3.651741273,5.401321148,0.18443075,247.8372986,0.656788149,0.363775405
1052,-47827396.37,,0.01699882,3.882993528,1.163679365,0.027070732,8593.432434,0.633536656,0.578761988
11,-47861226.76,,0.016542123,0.09458741,0.416070253,0.007258274,5.548385993,0.669659675,0.913762505
957,-48846025.17,,0.019568407,0.082698951,0.001442669,0.370823003,1.569760271,2.156213447,0.007398892
331,-49426160.47,,0.015156882,0.045272381,0.006297478,0.183020611,3.736801254,3.576379913,0.009568268
958,-49467137.95,,0.017767147,1.094376268,0.000971628,0.000132587,260.5153593,0.758646654,0.106128819
71,-50159391.03,,0.01940211,1.426154796,0.005238014,0.015637476,0.533949274,0.757070732,0.01448216
1067,-51090890.97,,0.01949723,4.14476584,0.617779273,0.335608795,138.835331,2.196946899,0.035142555
630,-53760636.13,,0.016989043,0.064938163,0.00964199,0.001931227,8.82741071,3.388155291,0.101352236
112,-53830754.05,,0.016395254,0.172120791,0.000370823,0.000967906,3.500794892,0.578945721,0.015517914
116,-55867978.96,,0.017496626,8.659643234,0.016755858,0.056994551,3.120086732,1.931203238,0.014706184
308,-56404851.91,,0.019932031,3.037386092,0.000511878,0.068785991,1.650061001,1.877092831,0.008238219
1013,-56910991.95,,0.015505295,1.320788666,1.420692213,0.021256903,74.5589872,1.575161768,0.910262532
685,-59298976.37,,0.018465433,1.23737119,8.365655958,0.271748194,160.6324685,2.27599912,0.4632691
356,-59463543.71,,0.016251247,0.350079489,0.001261343,0.414476584,25.65468383,0.759699091,0.007837304
718,-61558542.4,,0.015832843,3.609940136,0.008793599,4.241309839,85.27727876,0.732296599,0.007747591
529,-61695091.92,,0.018552403,9.386420367,0.210943752,1.009640276,67.9986045,2.283900817,0.014261548
239,-61812875.28,,0.016656731,3.205039109,1.132835021,4.740600231,1141.563305,0.767639045,0.014819493
37,-62114895.04,,0.015164151,0.135155379,0.00024879,1.372460961,0.669627581,0.546199538,0.007038822
926,-62377244.53,,0.017587463,6.69627581,0.000235776,0.886135224,33.68992157,2.488885739,0.007120328
883,-64171584.52,,0.018458351,1.816212526,0.656901116,2.158572633,1237.37119,0.954951918,0.016949882
577,-65532602.44,,0.015324955,1.242128901,0.500226467,0.052380141,1.606324685,1.717726088,0.14933674
522,-67089168.67,,0.017169197,1.768072218,0.007455899,0.000262523,2.339734973,2.599979053,0.425761774
1068,-69983162.09,,0.017808085,1.844307504,0.005655878,0.003049065,0.155775803,2.821573634,0.040194503
849,-70705552.06,,0.016451951,1.415250553,0.001823196,0.000101742,77.47590655,3.172235769,0.28237961
226,-70942452.23,,0.018877224,0.639489375,0.151065978,0.001242129,56.77624505,3.8171609,1.916461063
365,-76006621.82,,0.019222474,0.748456676,0.765890472,0.768835332,9.56826805,1.815667464,0.029568775
797,-78445227.52,,0.019760749,1.35675053,0.411307536,0.01476273,5.079644666,0.666418336,0.461494646
493,-79117647.5,,0.019532786,0.529866749,0.010985842,0.000603717,4.390358656,2.667521687,0.315621563
900,-79327365.12,,0.019730453,0.090677596,0.000659427,3.049064887,11.32835021,0.731282123,0.008019858
813,-80852462.95,,0.017890243,9.94260074,0.028346536,0.000714771,461.4946457,0.703440352,0.646894313
927,-80942941.38,,0.018217441,9.791141644,0.892962731,0.024594236,7.093055097,2.454620514,0.592243087
282,-85273604.33,,0.015570855,0.084950642,0.001132835,0.000723047,0.330496349,1.477850159,0.045972699
325,-86986540.85,,0.018750934,1.223207119,7.011861566,0.792805522,2.440619068,2.014609189,0.163744479
1028,-88526893.58,,0.015093065,4.08162718,0.152229913,0.016374448,7.747590655,0.537188379,0.167558578
227,-89719917.95,,0.016765701,3.514255501,3.108135903,0.051384642,19.09120466,2.385844472,1.025258393
46,-90016102.58,,0.017941784,0.087599172,0.000188004,0.369402644,0.12326317,0.533847654,0.008726364
961,-91169857.95,,0.015514219,1.714615189,0.000833361,0.000561263,4.356790396,0.896577376,0.038238425
386,-91635127.72,,0.016359133,6.826006015,0.000271748,4.777125675,1.186223891,1.343969129,0.008462526
821,-92036787.92,,0.019325977,2.780780227,0.022173453,0.000350079,163.1172909,0.59234106,1.111305166
418,-92585006.06,,0.019989454,0.220039171,0.000376559,0.003694026,0.483244218,0.580150857,0.014098297
476,-93271998.45,,0.015950183,0.445827308,0.000717519,0.000318053,87.93599189,1.770921177,0.055059636
36,-95568165.44,,0.017510054,0.189452351,0.000606038,3.132083512,2.312952248,1.287435361,0.008759917
223,-96371880.01,,0.016583418,2.385063795,0.271748194,0.00362382,4.241309839,1.491227117,1.315729665
859,-98163345.8,,0.01815466,1.107048548,0.004290422,0.014206922,25.45853058,1.782003289,0.019461068
405,-110462855.2,,0.015653196,0.29006812,1.266193268,0.245000328,0.378007137,1.148300315,0.119536353
326,-110584231.6,,0.016399971,0.359611303,0.001851399,1.851398894,0.986658057,2.02300516,0.009942601
107,-113529892.5,,0.016529438,0.100964028,0.013463769,0.507964467,3.927956474,1.282981173,0.013777381
884,-114215442.9,,0.01718567,0.620154644,0.076589047,5.040806191,18.65663579,0.586620747,0.012710618
920,-114638473.1,,0.017424628,1.295686698,0.054013211,4.475415208,5021.498454,0.522861229,0.012516993
501,-114742112.2,,0.017541986,1.081849047,0.002251645,9.208028751,0.131572967,2.098705885,0.00964199
868,-123735679.8,,0.015533571,7.314197223,9.314652699,1.223207119,669.627581,0.508916192,0.166277441
50,-125688439.6,,0.018408857,0.098287887,0.024688801,0.000468634,17.41138559,1.179765397,1.383035518
790,-130693291,,0.016799498,5.217951042,0.003736801,0.000129072,1.409829737,0.886074556,0.599100939
951,-131384870.9,,0.015485978,8.62647431,0.129072384,0.000517806,0.28237961,1.853818497,5.002264671
1003,-133019067.2,,0.015135096,0.355494866,0.000352777,0.003356088,1.107048548,0.800792296,0.016437408
53,-133601000.6,,0.019808179,1.637444794,0.053806325,0.669627581,188.003817,0.503303313,0.017344695
1,-138467155.9,,0.017528534,0.036238204,0.007688353,0.026556245,3.514255501,3.775061113,0.028237961
202,-138765611.7,,0.015840437,0.301416253,0.006014045,0.001594043,0.168202843,0.897821158,0.101741937
121,-139082651.8,,0.01506848,9.137625049,5.138464179,0.024406191,29.34269504,1.838462819,4.340102636
424,-142319180,,0.015769204,7.688353322,0.001901808,8.593432434,8.462525688,1.258320997,0.010694652
837,-143836820.8,,0.018333105,0.380919612,0.116815373,0.000303739,218.3567726,0.663652535,9.495109992
286,-151472548.3,,0.015866281,1.991437435,0.039430595,0.320503911,561.2633275,1.341177328,0.019914374
293,-153865286.8,,0.017624606,0.872636418,0.001894524,0.226030303,125.1699273,0.536816157,0.013830355
398,-156880114.5,,0.017719506,0.250707119,0.022344296,0.050214985,395.8220648,0.75236258,0.032421517
773,-157152649.9,,0.015890643,0.107357733,0.13309651,4.290421892,0.554838599,3.070556181,0.01650061
908,-158450988.9,,0.017687251,0.0615413,0.703882228,0.03988718,17.2120791,0.869645904,0.601404491
728,-159190613.9,,0.017213709,0.055059636,0.097911416,1.154781985,36.94026444,3.254644571,0.020614209
131,-164719376.9,,0.017202158,6.037169,0.000202224,0.00263532,161.8701118,3.245633278,0.017015054
404,-165388604.4,,0.017682163,0.139369155,0.062493282,0.152229913,1.115578151,1.809385732,0.030962308
967,-166984723.6,,0.019549651,7.038822279,0.000479549,0.102133136,456.2119602,1.966322554,0.01367204
1060,-171732654.6,,0.017069059,1.256512076,0.444119661,1.256512076,12.27910369,0.543179147,0.02770129
880,-178944533.5,,0.018550624,0.089639619,0.071751888,0.292303041,0.459726989,2.302976995,0.028022056
33,-184201531.2,,0.019292648,7.286181745,0.003156216,0.000268638,1.774870482,2.162200036,0.303738609
620,-204082098.4,,0.016898055,0.099808302,4.81393254,2.045659435,1.290723845,0.527593977,0.099426007
530,-206912224.6,,0.01666472,0.170150541,6.34599901,0.026151704,0.385330453,3.638893933,7.093055097
409,-208640980.9,,0.015302927,0.542208931,0.012808551,0.070658867,1.261343383,0.534217818,0.024879024
980,-209089294.8,,0.017712711,0.394305953,2.208852249,0.010860088,163.7444794,0.59563482,5.922430869
457,-215657878.4,,0.018205217,0.388299353,0.889542427,0.57433683,0.879359919,2.046984247,0.066196242
786,-215963304.6,,0.01962102,0.93146527,0.000527837,1.029200527,2.421958329,1.304502763,0.013567505
399,-216181999.4,,0.017136301,0.698500412,0.003421107,0.113719079,44.07239651,0.692314754,0.018728371
225,-220466783.4,,0.019231692,0.050214985,0.256546838,0.004945004,0.452723807,1.087111561,2.133863656
528,-222136381.2,,0.015404517,1.976211096,0.006370399,0.001246905,7.427340485,0.527228403,0.156374764
983,-222643507.5,,0.015549965,0.651878514,0.030373861,0.000580987,29.91116533,0.528692219,1.448215973
979,-232239358.6,,0.019592817,0.045446454,0.050408062,0.038533045,3.609940136,2.632621289,0.082698951
741,-240351336.4,,0.018083422,3.927956474,0.000359611,0.112417347,4758.82791,0.748202141,0.01581855
43,-240608339.8,,0.017639824,0.085934324,0.008430112,0.200678109,3.356087949,1.427509157,0.021668724
287,-247353129.4,,0.015852593,1.351553786,0.002117548,0.000365174,15.81854982,1.09467302,0.18443075
18,-257160565.5,,0.015687758,0.17344695,0.026151704,0.026658354,46.14946457,0.990686158,0.057876199
1021,-259993161.4,,0.019517807,0.783730353,0.011681537,4.722442369,26.15170448,3.561537054,0.016374448
41,-262284321.5,,0.016616847,2.625225818,0.000103316,0.009531619,11.41563305,1.793154752,0.017212079
668,-265903098.2,,0.016943488,5.634213934,0.576545164,0.006468943,6.878599123,0.825019429,2.58523484
632,-274240495.9,,0.017775668,6.985004121,0.000136197,6.130557921,5.945202704,2.598177509,0.014593742
935,-275728403.3,,0.015422254,0.419275997,0.637039947,1.88003817,0.240344027,2.532390696,0.034740282
490,-279356158.5,,0.016037605,0.043567904,0.380919612,0.035686175,0.728618175,2.564184373,0.507964467
607,-282130286.3,,0.016537365,0.395822065,0.005040806,0.00011285,18.16212526,2.534146624,1.420692213
355,-285325982.9,,0.017733105,0.41288902,0.020773037,0.016691678,1.675585782,1.313576297,0.0654385
324,-288125425,,0.018273429,3.582338881,0.000627336,0.1650061,0.135155379,1.055187954,0.017613
597,-301795630.6,,0.017431313,1.643740793,0.000290068,0.190180799,400.4054683,0.565461224,0.016820284
881,-306663487.2,,0.015841956,1.19078494,0.002200392,0.703882228,1053.173687,0.568605516,0.017816949
100,-312325735,,0.018957042,0.92789749,0.217520403,9.172759354,0.214206839,1.635237289,0.02225871
864,-328674560.4,,0.01744971,1.213854595,0.084301118,0.022777182,1.894523514,1.259193501,0.148764737
689,-328766798.2,,0.019810078,0.145937421,0.000314413,0.013777381,1.2710618,1.296390182,0.021835677
204,-339083849.3,,0.015466685,0.833361309,0.006444165,0.656901116,318.0533688,1.312666111,0.020773037
875,-342547343.9,,0.016216999,0.19762111,0.000143714,0.029342695,0.406599337,1.001040261,0.01901808
639,-355852150.3,,0.015527614,1.2710618,0.000155776,0.00654385,3.554948662,3.900069951,0.021503047
4,-364957779.5,,0.016111595,0.065942691,0.001057223,0.536002317,0.967906337,3.957254908,0.018872669
656,-372251633.8,,0.016889955,1.132835021,0.695824955,2.022242965,0.62493282,3.8731302,0.040349052
447,-386503574.7,,0.016185926,0.540132115,0.102920053,0.892962731,326.7131889,0.608150374,0.031683513
170,-404883354.7,,0.01728152,6.569011165,0.000121385,3.780071373,521.7951042,1.269710858,0.017748705
535,-418286324.4,,0.018102507,0.411307536,0.010252584,8.33361309,0.101352236,0.617067407,0.019686416
81,-434431253,,0.018670193,1.037130326,0.015637476,0.334323317,250.7071193,2.274422065,0.029230304
559,-444904290.2,,0.015478555,0.340800325,3.708230031,0.115922214,0.434010264,1.254837023,1.290723845
536,-451527374.8,,0.018433587,2.330773115,0.027070732,0.519796479,0.362382041,1.661515786,0.029455518
966,-452136904.3,,0.017668603,1.830206106,0.002911834,0.00099426,101.7419366,2.809863407,0.144266889
1053,-458678082,,0.019090212,0.072027775,3.460721624,7.807284401,8.560517117,1.18304094,0.058098734
671,-462415922.1,,0.016493021,0.080506943,0.220039171,0.079280552,24.68880105,2.171211098,0.174783326
650,-512610384.4,,0.015212214,2.366827827,0.00278078,0.000138304,9.791141644,2.379238668,0.830169296
918,-518067468.1,,0.019953067,4.964017837,0.100192066,0.986658057,30.96230849,0.577342766,0.035549487
252,-533826502.2,,0.01950284,0.342110707,0.004758828,1.80925591,20.53525026,3.962744632,0.023577622
352,-542441584.9,,0.015061257,2.11754834,0.000449262,0.025654684,0.29342695,0.576542953,0.026760856
27,-546422341.2,,0.017521811,0.685225211,4.441196614,0.161870112,0.817523038,0.852930444,1.204573579
730,-563395135.2,,0.01526482,4.492623247,0.034211071,0.001662774,8.726364175,3.421194202,0.889542427
952,-571193671.5,,0.015965486,0.039279565,0.457966102,0.312008673,0.307255737,1.536342633,0.137773809
817,-589213211.1,,0.015735971,3.973440066,0.00456212,1.70804772,592.2430869,1.428498974,0.024406191
494,-596373526.8,,0.01590894,8.495064226,0.994260074,0.01612501,1961.101175,1.155486176,2.834653633
660,-626037624.2,,0.01917093,0.060836843,0.155775803,0.002440619,0.403490518,1.225610022,4.160702527
464,-626053636.8,,0.019907199,6.518785137,0.000504081,0.001141563,0.220039171,0.682310347,0.053190409
652,-642339595.4,,0.01802283,2.037823972,0.013157297,0.92789749,4597.269885,0.602277388,0.030141625
599,-647786098.2,,0.018713211,1.150358838,0.000129569,0.430691863,2321.845584,0.698581334,0.02304093
867,-683133085.8,,0.017513412,0.08397822,0.01600172,0.000103316,11.24173474,2.748224764,9.422511294
1049,-683889315.1,,0.016301193,0.572136955,0.679986045,4.50989745,18.72837083,0.585808081,0.043903587
1081,-685482154.3,,0.017743311,0.703882228,0.000197621,0.000267609,236.6827827,1.912553361,0.07542234
361,-694405060.9,,0.019624783,0.117715414,0.000561263,0.000119078,12.80855095,3.028282927,0.314412642
387,-694668978,,0.01937608,2.605153593,4.888399226,0.211754834,273.8419634,1.613842737,1.177154137
208,-706260456.9,,0.017188966,0.119078494,0.000403491,0.00103713,23.57762196,0.548856155,0.059680621
589,-719448313.2,,0.018403562,0.180925591,0.005922431,0.111986757,1.132835021,2.123582268,0.037946058
135,-746927073.9,,0.015886072,0.256546838,0.000742734,0.000193865,0.105317369,0.736879182,0.23942344
327,-749587742.1,,0.019364935,0.077773803,3.304963494,2.867477376,1.181680313,0.54733651,0.123737119
290,-762763980.6,,0.018884466,4.686335029,1.23737119,0.089984284,2.348731289,0.634415533,0.720277751
105,-786693563.5,,0.01587998,0.998083019,0.685225211,0.906775965,41.92759967,0.662273942,0.080816493
615,-792419084.7,,0.016425153,1.464985524,0.000152815,0.661962417,826.9895086,0.661815048,0.025263877
502,-823873633.8,,0.01900801,1.177154137,1.953589594,0.330496349,0.862647431,0.860650858,0.352776787
264,-837671021,,0.015146711,2.191963577,0.012469049,0.142069221,5.463865499,3.15469384,0.042576177
672,-840975083.4,,0.019261222,0.043903587,0.003853305,0.513846418,2.900681199,1.745330192,0.033176711
940,-865268396.4,,0.015283862,0.585463736,0.572136955,0.018585176,3554.948662,0.583376833,2.053525026
328,-870963616,,0.019878585,0.563421393,0.263531985,0.009679063,29.45551814,0.904065998,1.563747638
82,-884946872.3,,0.015459271,5.655877571,0.078976885,0.002101358,4.614946457,2.427548299,1.999094542
183,-936924595.7,,0.018085156,0.72304723,0.325461783,0.960505818,1.154781985,0.598531881,0.064441652
1074,-950475410.8,,0.019743701,0.839782203,0.003927956,0.043401026,15.57758035,1.127791207,0.04632691
557,-960924161.5,,0.015855634,2.748948899,0.037511693,0.106946522,126.6193268,2.976258839,0.064938163
21,-961445803,,0.018419452,0.073423204,0.000160632,0.003368992,31.20086732,0.762336575,0.040816272
956,-1006274768,,0.016158012,2.339734973,0.001045121,0.043567904,682.6006015,0.734838948,0.038533045
924,-1075485334,,0.017105107,0.125651208,0.002243021,0.001844308,37.80071373,1.372208778,0.136720404
364,-1077554128,,0.015248727,0.339494962,0.007837304,0.051780551,1.51065978,0.805245166,0.054429373
873,-1087955512,,0.015849553,1.569760271,0.132078867,0.002459424,0.651878514,1.042104532,3.180533688
311,-1111294467,,0.01957216,1.336082677,0.005339493,0.010531737,57.87619883,1.581726323,0.079585387
224,-1162457685,,0.01851508,0.416070253,0.003487386,0.06345999,2.478372986,0.735348476,0.047406002
307,-1175222277,,0.015090171,0.138303552,0.147627297,0.018513989,1.320788666,0.781598715,0.617779273
458,-1296400044,,0.015567869,4.323478796,0.004208881,0.225164542,6.493816316,0.650445461,0.043069186
692,-1297312259,,0.018547066,4.632690995,0.278078023,0.006249328,1177.154137,1.139578257,3.096230849
810,-1306488288,,0.017563868,5.002264671,0.003527768,0.087599172,0.156976027,0.761280484,0.047588279
948,-1314452221,,0.019861436,0.088274107,0.001137191,2.645452695,0.102525839,0.917321908,0.033304276
683,-1348339041,,0.016327788,1.409829737,0.000839782,0.067478694,4.57966102,0.937246215,0.041767005
26,-1406108788,,0.015158336,1.557758035,0.000472244,0.004273988,46.86335029,3.480995623,0.053806325
778,-1417299446,,0.017758631,0.682600602,1.872837083,0.132078867,0.13309651,0.792509426,1.033157819
835,-1449082172,,0.018000377,2.304092976,0.000805069,0.19762111,15.39926526,0.591930623,0.039734401
117,-1451484303,,0.019863341,1.325867118,0.015048735,0.038829935,4.14476584,0.736368593,0.083336131
714,-1565361205,,0.016990672,1.266193268,0.000240344,0.000792806,6.297478111,0.50785903,0.072027775
58,-1629487067,,0.019886211,0.544293732,0.017954225,0.250707119,4.257617739,1.497441871,0.059452027
1066,-1643133046,,0.018175563,0.906775965,0.023942344,3.156215633,1.741138559,0.999653486,0.045098975
696,-1646457301,,0.018511529,0.078674381,0.001168154,0.040349052,2.991116533,3.08977118,0.052783721
572,-1735151441,,0.01708052,0.052581544,0.004509897,0.040816272,10.05773063,3.343826517,0.070658867
770,-1766502699,,0.017724604,1.137190789,0.016884959,0.065942691,0.204565944,1.330990247,0.079891394
