"FSC-A","mCherry-A"
35.257179,23.069223
8.012970,8.304748
51.759659,28.361986
31.249985,8.933544
11.089444,11.047783
23.388760,1.982865
27.706314,18.004414
45.591274,41.264793
5.906537,1.964148
8.921914,1.498805
11.453993,4.725911
10.665730,9.336823
11.860187,5.722226
23.359207,5.182865
57.792591,156.778839
4.508898,1.694397
18.059471,4.823418
19.640438,6.253791
8.622716,24.815247
19.321009,9.834604
9.201363,6.702764
34.918224,15.125807
15.638782,5.905675
26.382505,18.568937
4.594095,4.870185
9.588790,1.222027
26.898743,30.364914
7.802914,1.785211
26.302519,6.344971
22.491989,16.140572
48.518833,9.245593
51.699966,50.033878
38.835312,29.395350
7.007423,1.785773
23.533619,17.740007
27.365540,14.814235
6.366146,3.207881
23.161278,10.950851
33.295464,16.266573
58.762154,24.805435
6.214125,1.708599
51.012333,23.146652
34.551281,13.024291
18.700323,7.204885
18.791382,7.071913
22.618572,13.611447
8.749130,5.103348
28.845303,4.722201
29.138866,6.642641
4.952403,3.045698
7.810903,1.529699
49.580799,66.352798
17.103167,9.146985
31.526335,19.752068
27.278479,4.381914
26.564018,13.232215
20.424011,25.339096
10.390773,4.398241
25.268448,7.502472
30.059635,13.931342
12.211232,5.286848
22.150885,11.548028
21.839684,7.604174
49.273926,20.767799
7.658228,2.188956
8.409279,2.644937
9.121441,1.857410
12.639724,6.508425
15.167399,3.144575
41.149216,9.300678
32.663338,14.570156
23.504669,45.088387
21.789783,14.026380
30.133118,12.200195
95.980209,114.346375
5.058978,4.904345
18.397015,2.522075
5.626705,3.400401
11.660353,7.277243
25.707514,13.375288
11.418577,6.216753
7.161846,2.340806
9.231832,5.932415
5.596105,1.993449
20.040821,10.581225
5.974951,0.538871
12.181664,10.825145
23.587545,16.656334
23.888306,8.061985
4.765974,2.175124
4.612554,0.466317
31.652637,9.847367
28.838678,14.821310
51.250404,17.913429
35.974651,13.876773
12.485440,2.416111
42.855049,15.628076
14.668408,3.053933
28.769445,21.772549
21.009886,75.665138
33.393692,26.512365
43.191357,19.939646
52.400055,10.453182
4.879782,2.625400
11.429308,3.091473
4.846148,1.295100
75.084579,39.815762
46.597290,51.131420
17.957520,5.456308
34.399281,20.980595
17.859400,6.168922
40.359901,15.876571
9.064882,1.803630
23.316225,14.309969
8.377747,2.354338
36.560024,37.283588
10.848396,7.961518
12.811800,4.760360
47.651863,44.636131
7.136808,2.352329
38.698677,32.626942
5.901080,1.309162
10.140815,9.863719
8.177548,8.268695
57.303951,25.044592
8.266057,2.806203
45.068146,23.406580
14.151237,8.489634
46.625908,18.829298
17.842602,6.893255
17.537182,31.640358
29.665941,18.814566
6.313513,1.082796
30.325895,13.957110
34.568954,65.686333
10.618849,3.857182
25.778193,9.358778
13.352005,2.411230
10.012071,4.378057
13.117333,17.769627
13.296263,4.429471
15.230576,7.006948
13.308100,12.365308
35.952400,8.612938
25.809916,12.316327
5.905840,3.581662
26.686375,10.669222
5.377706,4.549913
12.310415,4.117263
28.606897,23.007515
18.936579,8.205697
13.128200,4.241936
34.935917,30.219570
10.853173,15.320130
12.124939,2.960047
30.358942,9.093533
44.143208,78.097626
18.208748,10.577586
12.681934,3.979677
10.593390,2.930431
19.156063,5.338214
38.477543,70.444069
14.993187,3.407785
33.608570,50.871471
8.025120,1.172268
28.785423,11.569287
45.466835,20.678961
15.473808,7.352894
24.693817,9.387925
26.862911,26.328453
40.755787,12.895300
25.263367,14.531594
13.481554,6.752115
11.255162,3.207962
13.661375,57.135548
30.524797,9.552364
7.846528,0.756464
16.691574,8.516525
11.066184,5.567739
11.642828,2.573944
6.507812,0.801443
4.120097,1.902925
33.156120,25.645145
28.738585,16.797266
26.974648,21.895096
15.888357,40.926563
11.744129,7.741576
42.808872,52.720947
20.412516,29.528173
29.821207,8.237482
13.474798,6.430631
56.460686,63.836052
42.527508,97.493446
22.306454,30.641861
6.785468,4.977184
7.791307,1.898969
25.220522,11.063613
22.961889,15.447803
51.251362,32.407238
26.893066,21.254580
31.898373,12.659415
10.934349,9.739925
35.003544,27.311409
40.193428,20.492887
7.477181,3.310867
30.737942,67.622780
6.984987,5.911175
21.436003,4.895081
6.172590,3.018888
30.746162,8.960618
22.506868,13.110994
41.563698,47.360252
6.028782,0.429778
43.847889,40.106224
17.265917,35.029404
10.429794,15.917260
8.793092,7.269412
23.197630,16.987602
32.705387,9.629559
17.565302,8.318856
5.206150,1.521869
4.738615,6.197575
10.000726,4.854467
34.640800,15.879844
19.615339,14.637288
8.670037,5.327720
23.555313,10.670677
11.675457,4.724192
75.019043,231.626297
11.591317,12.515131
18.346292,5.783110
10.427810,5.570210
11.887638,7.068806
40.268555,16.722437
75.621536,123.957611
12.282918,2.040865
25.843731,12.699106
8.761766,13.260174
11.963394,6.789361
16.556427,10.447105
10.540444,3.049317
40.238220,15.396502
10.704090,7.525033
8.639934,2.086246
17.409389,21.836407
38.880829,21.952000
4.038918,1.636827
23.724600,21.387617
11.274371,4.962164
10.096913,3.274903
21.557070,18.113485
18.369827,4.363061
20.422623,14.345952
47.938858,25.287872
27.230354,21.265018
50.479046,48.788410
23.186981,9.495513
10.847624,5.820961
17.944544,4.065097
22.458477,7.773317
9.148149,1.622917
11.177981,16.728485
28.305000,13.885169
48.250610,35.304111
6.132600,5.653932
48.096699,29.512709
22.083199,30.689735
10.420525,1.740526
17.537489,8.121548
23.693045,29.073450
72.167320,48.688229
31.428150,42.023331
68.909775,16.702118
6.199650,7.695684
41.940796,11.799401
38.125927,14.499393
20.714899,2.949038
12.666612,15.120286
53.779293,19.496571
16.605980,4.182596
51.518871,112.111992
28.947332,9.743237
26.504223,23.016764
21.206463,4.071370
16.948051,7.020601
31.080677,9.844832
25.633017,25.395132
5.303429,1.529654
31.978846,40.181091
12.496915,4.388371
35.337914,17.138376
8.587877,2.351176
11.705785,1.977198
30.013210,14.154603
34.848682,10.640904
6.245966,5.806806
35.530525,14.215931
7.515971,2.825654
34.053211,32.322426
6.870566,4.712979
30.826159,11.713961
29.669344,9.578243
12.776937,5.199132
37.660763,11.447245
5.573671,2.482151
6.794625,2.319550
19.642548,9.267456
19.446486,8.356809
7.026587,7.342711
54.693787,50.604912
43.081959,24.780052
22.107882,15.287098
4.341440,1.456848
25.178560,6.673342
16.255081,11.067991
50.090744,34.684238
12.992574,4.666508
28.141590,12.935723
30.553658,26.656494
19.893209,9.497313
10.836246,3.174136
18.463060,8.069218
13.108514,3.324075
9.914082,4.993482
7.536709,2.186872
39.100945,39.207642
45.418705,43.058731
19.072771,5.456632
16.157261,8.808270
10.786337,6.071060
5.672799,4.473676
25.177937,22.405567
22.781881,12.274476
21.651297,30.243969
9.861028,2.608312
6.012699,4.054742
13.914482,17.415455
10.029221,4.976636
5.089933,3.111119
9.740890,3.147676
21.730513,11.193583
74.074089,75.762138
28.300941,54.449169
6.905984,7.219997
21.383387,4.190304
43.984692,13.323624
12.992186,11.665548
7.356480,3.736978
21.745050,14.376185
11.150927,5.914060
8.396878,1.948124
42.964211,23.508068
4.572328,2.359261
30.468807,16.646156
32.654507,16.702936
26.147623,11.374895
25.540648,31.052242
10.762355,1.247811
28.054098,38.109592
26.330013,10.052892
51.556515,42.810051
57.879665,10.949673
20.144466,8.604136
22.921124,18.419262
54.584515,55.957039
10.168235,3.375395
18.729692,30.020851
7.074535,1.954155
7.484531,4.559566
23.185234,4.712913
16.297796,7.431118
28.476162,27.105869
22.458878,20.395452
27.989948,7.890091
42.268845,19.479647
52.611443,33.775139
6.545511,1.661381
15.836926,3.180899
23.613348,11.021677
9.127564,4.245723
28.576647,8.764306
11.618467,5.298432
7.029108,5.381885
8.444386,3.392433
14.979524,8.082439
10.540833,3.821834
8.497663,4.230078
7.040863,2.574152
57.216362,67.501778
21.435188,19.682890
10.104365,4.092799
40.665527,11.703575
13.561375,9.024979
9.942760,3.604722
6.743093,4.829778
71.943230,11.256637
14.153668,2.136526
49.240971,19.377432
14.176456,3.065569
41.067650,33.368446
10.844765,4.899722
51.281380,15.174726
10.181633,3.416188
19.266281,15.842639
7.931533,6.942231
54.635490,21.571575
22.581703,16.060694
22.090305,5.714557
12.035643,7.627570
21.521269,24.790342
5.545555,3.034050
11.009832,3.265120
5.541162,1.193552
17.664780,25.507212
12.975361,3.144277
26.303730,7.030544
8.110316,7.728384
19.181150,21.916357
12.566216,4.065888
43.960640,45.061661
30.374647,5.775740
5.099711,2.227405
20.500563,23.228716
8.514030,1.481941
25.303265,13.107540
12.181523,58.520359
46.697289,25.859777
67.524750,16.509506
37.382717,17.980377
33.919369,52.095707
13.027078,7.073006
27.446898,44.287846
29.868126,21.855648
28.435228,7.173357
7.835729,5.044415
8.392023,4.205040
26.736507,15.608972
22.909355,42.696476
30.414816,11.777412
39.587002,27.690277
4.918943,1.192191
9.643926,4.435816
30.546156,44.439144
10.278388,3.520152
23.783821,18.459967
27.051487,8.593710
33.906136,30.777494
15.398602,8.946699
18.028067,7.141284
31.400923,22.997004
35.355930,48.993408
9.275890,1.948790
28.693203,21.247429
20.378004,19.770588
22.653980,8.861145
7.068871,4.630841
55.988647,20.159563
13.964681,6.162253
6.927907,1.115157
36.507172,25.329275
22.565857,4.801519
4.420744,3.567827
37.391327,16.603640
15.232253,38.903797
6.980162,1.679779
32.042198,67.976761
20.834953,6.237102
27.820572,8.311646
13.110532,4.056953
22.904787,4.716310
41.908283,26.050171
5.346972,2.023375
13.980342,4.876570
7.478478,2.393580
14.871841,4.658290
15.741096,8.498735
35.771103,61.596416
17.752340,9.380014
9.836334,1.703539
5.515239,0.506656
16.652672,26.182764
31.324804,35.654274
40.625362,45.371948
40.327450,48.126789
37.604008,43.124691
50.140121,45.663437
7.749919,1.967211
5.277143,9.654236
16.708334,9.112475
5.532487,2.455320
6.804012,5.994667
14.523650,4.416324
32.808971,21.317625
58.911472,23.306610
24.042007,18.764553
11.961600,7.805548
16.886143,2.744293
27.823338,23.396381
5.005969,3.675471
15.183313,10.738425
26.160212,32.888683
27.710312,10.785115
16.207054,3.793164
17.691254,6.338464
28.979837,10.120306
9.655604,9.237399
14.501786,19.221012
7.713705,1.604203
36.579914,9.544011
22.498919,17.709728
16.894226,34.919735
10.820840,5.422543
17.183989,5.001330
11.121423,2.775885
6.091373,2.235781
29.976046,8.301437
22.580402,5.220016
19.386667,16.028589
34.953960,16.780743
4.960651,4.352363
16.141342,7.067273
28.336916,10.404795
29.654953,12.579273
25.330843,13.692974
15.738862,3.683479
4.049582,6.564486
19.919775,7.744322
5.310961,10.887414
30.843067,24.003077
90.128525,159.232986
11.763238,2.092226
11.074937,5.350677
34.704556,21.058949
12.356562,8.176496
43.848465,15.135361
14.312465,8.053185
7.433350,2.671639
45.975296,18.830334
10.226866,7.524275
13.527411,6.146110
19.626780,2.193978
11.096739,1.662776
25.444658,11.273242
53.186325,29.428919
9.816660,6.969341
28.751606,22.653585
62.119495,14.939012
22.759928,7.645975
60.177807,61.762321
86.198303,26.880011
23.650686,10.214070
45.142845,38.826481
13.490745,6.307652
51.778767,27.465454
20.819551,6.970830
6.404891,2.138939
14.226892,7.631545
15.389258,10.925365
25.737919,11.863589
41.840565,41.388737
5.486899,1.983322
13.387387,6.006000
64.849480,12.843678
18.494909,16.872746
52.566578,72.597969
32.378719,35.560844
33.376007,13.877895
7.663889,2.617308
16.451189,13.406479
50.749573,36.727730
7.812228,2.101373
11.788851,1.809436
17.635225,5.077606
14.119433,4.685003
25.681223,13.153339
19.826933,25.617121
4.827794,1.969187
36.837742,41.561321
19.990093,27.091385
11.006182,7.101884
7.663377,9.262618
61.993362,103.625214
12.242042,1.742312
14.458989,3.080642
23.050138,23.693956
25.024382,32.316334
21.744101,23.271914
7.382599,6.946523
47.502655,8.652680
40.754837,20.406162
5.867350,4.770638
27.236580,6.705143
18.460279,7.032990
25.056438,4.787978
4.914583,3.704876
5.575574,3.294502
16.684303,15.975456
4.782497,4.638790
7.726104,1.542452
32.728256,30.967855
67.791092,36.353580
22.955679,19.056423
40.877014,13.236412
69.311302,19.286108
27.977737,23.617544
10.101280,2.333272
23.377270,5.515616
23.788208,16.243320
30.909880,12.025340
53.171829,22.378857
20.024403,3.589795
43.938717,39.774143
8.540402,1.429813
8.561374,1.116118
7.697891,2.180448
16.513550,6.168717
25.972118,10.600741
23.004812,7.270601
26.716724,11.046921
22.147297,26.230347
34.067474,18.559258
17.976776,7.234310
34.032921,68.927498
42.539417,22.999420
10.052465,9.999178
32.361343,19.471445
5.214386,1.697562
4.856877,4.403089
14.295541,9.970836
13.401362,12.348949
5.487278,3.402346
16.268667,8.106479
14.387069,4.614256
42.889050,39.937313
30.527411,11.534328
33.622883,17.588106
12.180230,3.051461
16.978550,5.123113
10.573702,9.400288
24.655163,33.241753
19.989407,14.631302
10.469916,4.608210
22.337471,18.967762
62.282726,29.748289
73.930222,54.077801
12.942908,18.223883
40.673771,16.194511
31.362988,11.259845
34.318130,18.155519
12.543056,8.048715
57.409737,10.235269
27.850266,14.268332
22.844875,3.476057
77.586464,56.492538
29.208359,16.379389
15.512237,11.204917
4.291253,1.586688
10.504777,11.303434
25.505722,22.720678
24.873947,6.530996
11.260831,2.164443
16.401154,34.125015
10.997843,10.970826
26.578094,9.433478
17.480389,4.601104
37.771595,53.046257
7.508757,1.387789
45.492260,41.401367
11.763241,17.872002
13.647171,7.797597
11.893573,7.338468
46.436203,30.501987
30.579361,20.636097
16.424549,13.007678
6.198590,1.466104
21.924892,10.103051
21.253122,17.375650
11.668665,5.694286
7.582130,5.716497
6.697605,3.351747
32.302528,28.434763
39.468151,13.279860
14.106552,26.527142
58.799294,15.795836
4.355219,2.887815
6.542572,5.583432
47.265133,20.662455
33.304466,15.570263
85.196991,275.063690
12.617058,17.133451
7.526300,3.408844
24.150412,77.619514
6.918849,2.618745
16.368437,2.617191
5.137244,3.432785
29.461390,12.957730
25.893070,12.026834
46.835831,83.279144
25.732241,4.504347
7.568649,5.576939
37.426594,16.065315
73.663551,16.289448
6.994014,2.509438
8.375894,2.395862
37.357471,19.211359
50.925011,23.981682
34.375587,6.449036
5.098073,3.290992
15.279223,2.214328
31.638842,24.983843
28.166563,15.840698
7.001932,0.961805
32.479599,11.588675
7.261487,3.283890
21.919815,3.389660
4.442193,1.700663
26.261801,12.185907
35.057690,13.775775
8.997755,3.137974
19.437431,6.361786
15.454562,12.110496
73.578522,39.352360
5.145597,9.647284
56.750252,25.628214
14.782155,6.140264
11.082198,11.774311
43.271557,25.920063
35.098637,48.846806
26.252058,37.255287
26.559879,13.322470
21.646709,9.424094
44.972061,18.307545
18.511707,23.266232
48.381802,44.638405
46.451706,29.927095
42.084827,68.453491
5.196325,2.921845
6.199062,0.977206
41.902882,9.382588
15.817039,7.297674
31.001701,20.369951
41.874699,30.155420
29.815613,21.627783
16.985245,3.457098
75.658638,59.133999
12.983140,5.108982
18.830866,11.782309
12.790945,4.205381
32.140121,12.232256
24.225027,10.309890
22.880928,16.932217
19.518877,62.667282
37.218746,10.059298
49.609447,31.783859
19.373760,22.447445
13.270738,5.375653
25.577875,19.485697
27.873600,9.526875
11.100274,2.246829
20.465778,11.292526
4.147117,2.961751
14.027619,6.511089
14.032373,7.213428
37.440125,44.749878
16.599522,6.583791
22.876122,19.546066
9.402735,4.374403
8.188378,3.690179
115.077095,66.114136
29.099125,4.130085
14.270624,10.291766
9.754682,4.354958
8.774490,4.401199
11.698619,5.109040
13.417957,5.554678
34.149818,12.514189
28.197603,22.008955
65.990570,29.945032
33.565479,62.032238
34.425507,29.282951
57.673538,31.322222
18.531178,10.778942
43.275150,60.122448
9.621803,6.287881
7.270323,9.165394
14.283197,26.046379
17.845181,7.775373
21.421047,7.993749
14.932495,3.072451
46.391525,4.245865
14.951333,21.411139
24.406984,11.071264
20.019663,10.498610
5.741131,1.983152
10.240921,2.817404
18.173916,8.920740
14.436771,9.395042
36.922417,51.792175
9.233387,8.061285
19.150455,11.412930
48.375042,42.493740
14.910862,13.017284
10.170851,3.191944
30.383776,46.992252
4.861095,1.094366
60.968491,78.624146
18.969677,12.895559
20.910877,11.092499
17.506641,4.913497
15.199080,4.246783
36.804684,19.273176
13.907577,19.913210
26.056269,39.209476
20.707296,5.169852
11.707998,5.440911
26.989904,22.400572
77.607246,83.382698
19.344074,7.880266
6.298885,3.330689
20.129723,4.595891
32.889660,7.043351
71.987968,25.723083
24.111498,16.657156
14.334565,7.488466
18.008577,18.381641
19.364212,4.853567
15.741568,4.119024
59.341022,45.981976
17.803816,7.881063
5.533214,6.649327
17.971642,6.523096
24.758150,67.157280
27.374098,21.279165
21.484653,8.041004
6.658346,2.044387
7.980401,4.479530
50.911278,16.614950
26.066032,20.120306
28.240219,22.403563
13.289080,8.389169
38.919281,54.794514
5.109618,2.608489
15.241946,5.376868
30.692692,15.475560
4.650702,1.870645
12.575225,12.260776
39.349747,30.781336
18.928591,4.641926
19.623936,8.429665
15.137979,5.283750
44.950073,41.888695
12.026167,5.622299
4.627678,1.295023
18.162901,5.339777
19.296879,4.788757
35.335392,15.579016
40.299603,25.557825
24.911705,20.012003
9.224601,2.734928
28.569979,39.855637
6.756957,4.301244
12.736308,8.877239
8.177193,6.775193
30.620861,6.521688
8.339544,5.664162
40.660763,16.257980
23.332726,20.486677
5.534926,1.364604
60.721939,45.120148
63.234440,54.881977
50.736443,75.890701
19.985941,16.662582
5.013469,1.392945
15.920766,6.470755
29.656170,28.817938
16.322054,14.007568
33.025578,30.495331
12.425085,5.777553
25.864773,17.336613
10.551330,5.757116
15.133154,3.210797
21.293604,6.927175
7.153950,1.809941
51.338245,86.314796
29.723932,16.356081
5.254700,3.735730
17.514750,17.854801
5.550941,1.055320
36.517490,32.317600
25.906885,7.349737
8.025558,2.634825
47.157619,16.876278
19.386520,19.778204
22.469776,10.629752
15.443110,4.786071
13.468126,2.522610
9.031322,13.488703
33.750137,14.825866
23.784924,30.977869
23.510525,5.939039
22.308561,28.525442
19.096769,11.156015
38.428658,27.075352
4.718477,2.658421
7.790079,4.651639
7.095867,2.019196
26.451126,7.419089
6.345524,2.985789
41.158611,13.922756
24.191502,23.607050
33.498940,51.120537
21.070242,21.797970
13.900781,11.048377
83.703316,34.462162
13.434484,7.472083
43.407852,36.776268
6.448680,2.200388
7.448542,2.898227
15.205801,3.169158
4.687065,1.019070
10.183693,5.819891
7.097238,0.872841
34.493725,25.784533
31.143389,9.011411
18.552332,10.145544
36.310726,8.368094
33.381523,40.809757
10.671577,3.081779
6.641551,9.500147
5.500141,2.370420
29.258211,18.392349
13.200448,7.161381
15.496402,12.978894
18.376429,18.298916
5.181903,3.992408
31.726810,15.871128
14.807956,3.105447
4.336391,11.824300
13.779500,5.124368
71.550407,86.933769
